Date,Front,Next
2017-03-06,1225.5,1216.1
2017-03-07,1216.1,1209.4
2017-03-08,1209.4,1203.2
2017-03-09,1203.2,1201.4
2017-03-10,1201.4,1203.1
2017-03-13,1203.1,1202.6
2017-03-14,1202.6,1200.7
2017-03-15,1200.7,1227.1
2017-03-16,1227.1,1230.2
2017-03-17,1230.2,1234.0
2017-03-20,1234.0,1246.5
2017-03-21,1246.5,1249.7
2017-03-22,1249.7,1247.2
2017-03-23,1247.2,1248.5
2017-03-24,1248.5,1255.7
2017-03-27,1255.7,1255.6
2017-03-28,1255.6,1253.7
2017-03-29,1253.7,1248.0
2017-03-30,1248.0,1251.2
2017-03-31,1251.2,1254.0
2017-04-03,1254.0,1258.4
2017-04-04,1258.4,1248.5
2017-04-05,1248.5,1253.3
2017-04-06,1253.3,1257.3
2017-04-07,1257.3,1253.9
2017-04-10,1253.9,1274.2
2017-04-11,1274.2,1278.1
2017-04-12,1278.1,1288.5
2017-04-13,1288.5,1291.9
2017-04-17,1291.9,1294.1
2017-04-18,1294.1,1283.4
2017-04-19,1283.4,1283.8
2017-04-20,1283.8,1289.1
2017-04-21,1289.1,1277.5
2017-04-24,1277.5,1270.6
2017-04-25,1270.6,1267.6
2017-04-26,1267.6,1269.3
2017-04-27,1269.3,1271.7
2017-04-28,1271.7,1258.9
2017-05-01,1258.9,1260.5
2017-05-02,1260.5,1252.0
2017-05-03,1252.0,1232.0
2017-05-04,1232.0,1230.4
2017-05-05,1230.4,1230.6
2017-05-08,1230.6,1219.6
2017-05-09,1219.6,1222.4
2017-05-10,1222.4,1227.7
2017-05-11,1227.7,1231.1
2017-05-12,1231.1,1233.4
2017-05-15,1233.4,1239.7
2017-05-16,1239.7,1262.0
2017-05-17,1262.0,1256.1
2017-05-18,1256.1,1256.8
2017-05-19,1256.8,1264.8
2017-05-22,1264.8,1258.9
2017-05-23,1258.9,1256.5
2017-05-24,1256.5,1259.8
2017-05-25,1259.8,1271.4
2017-05-26,1271.4,1265.7
2017-05-29,1265.7,1269.3
2017-05-30,1269.3,1279.0
2017-05-31,1279.0,1273.6
2017-06-01,1273.6,1283.8
2017-06-02,1283.8,1286.3
2017-06-05,1286.3,1301.1
2017-06-06,1301.1,1293.2
2017-06-07,1293.2,1279.5
2017-06-08,1279.5,1271.4
2017-06-09,1271.4,1268.9
2017-06-12,1268.9,1268.6
2017-06-13,1268.6,1275.9
2017-06-14,1275.9,1254.6
2017-06-15,1254.6,1256.5
2017-06-16,1256.5,1246.7
2017-06-19,1246.7,1243.5
2017-06-20,1243.5,1245.8
2017-06-21,1245.8,1249.4
2017-06-22,1249.4,1256.4
2017-06-23,1256.4,1246.4
2017-06-26,1246.4,1246.9
2017-06-27,1246.9,1249.1
2017-06-28,1249.1,1247.6
2017-06-29,1247.6,1244.1
2017-06-30,1244.1,1221.0
2017-07-03,1221.0,1221.7
2017-07-04,1221.7,1223.4
2017-07-05,1223.4,1225.0
2017-07-06,1225.0,1211.4
2017-07-07,1211.4,1214.9
2017-07-10,1214.9,1216.4
2017-07-11,1216.4,1220.8
2017-07-12,1220.8,1218.9
2017-07-13,1218.9,1229.1
2017-07-14,1229.1,1235.3
2017-07-17,1235.3,1243.4
2017-07-18,1243.4,1243.4
2017-07-19,1243.4,1246.8
2017-07-20,1246.8,1256.0
2017-07-21,1256.0,1255.6
2017-07-24,1255.6,1253.5
2017-07-25,1253.5,1250.8
2017-07-26,1250.8,1261.5
2017-07-27,1261.5,1271.9
2017-07-28,1271.9,1270.1
2017-07-31,1270.1,1276.1
2017-08-01,1276.1,1275.1
2017-08-02,1275.1,1271.1
2017-08-03,1271.1,1261.3
2017-08-04,1261.3,1261.4
2017-08-07,1261.4,1262.6
2017-08-08,1262.6,1279.3
2017-08-09,1279.3,1290.1
2017-08-10,1290.1,1294.0
2017-08-11,1294.0,1290.4
2017-08-14,1290.4,1279.7
2017-08-15,1279.7,1282.9
2017-08-16,1282.9,1292.4
2017-08-17,1292.4,1291.6
2017-08-18,1291.6,1296.7
2017-08-21,1296.7,1291.0
2017-08-22,1291.0,1294.7
2017-08-23,1294.7,1292.0
2017-08-24,1292.0,1297.9
2017-08-25,1297.9,1315.3
2017-08-28,1315.3,1318.9
2017-08-29,1318.9,1314.1
2017-08-30,1314.1,1322.2
2017-08-31,1322.2,1330.4
2017-09-01,1330.4,1344.5
2017-09-04,1344.5,1344.5
2017-09-05,1344.5,1339.0
2017-09-06,1339.0,1350.3
2017-09-07,1350.3,1351.2
2017-09-08,1351.2,1335.7
2017-09-11,1335.7,1332.7
2017-09-12,1332.7,1328.0
2017-09-13,1328.0,1329.3
2017-09-14,1329.3,1325.2
2017-09-15,1325.2,1310.8
2017-09-18,1310.8,1310.6
2017-09-19,1310.6,1316.4
2017-09-20,1316.4,1294.8
2017-09-21,1294.8,1297.5
2017-09-22,1297.5,1307.1
2017-09-25,1307.1,1297.7
2017-09-26,1297.7,1284.1
2017-09-27,1284.1,1286.5
2017-09-28,1286.5,1282.7
2017-09-29,1282.7,1274.1
2017-10-02,1274.1,1273.1
2017-10-03,1273.1,1275.2
2017-10-04,1275.2,1271.4
2017-10-05,1271.4,1273.1
2017-10-06,1273.1,1283.2
2017-10-09,1283.2,1292.1
2017-10-10,1292.1,1287.3
2017-10-11,1287.3,1294.7
2017-10-12,1294.7,1302.9
2017-10-13,1302.9,1301.2
2017-10-16,1301.2,1284.4
2017-10-17,1284.4,1281.2
2017-10-18,1281.2,1288.1
2017-10-19,1288.1,1278.6
2017-10-20,1278.6,1278.8
2017-10-23,1278.8,1275.8
2017-10-24,1275.8,1276.3
2017-10-25,1276.3,1266.8
2017-10-26,1266.8,1268.2
2017-10-27,1268.2,1277.7
2017-10-30,1277.7,1270.5
2017-10-31,1270.5,1277.3
2017-11-01,1277.3,1278.1
2017-11-02,1278.1,1269.2
2017-11-03,1269.2,1281.6
2017-11-06,1281.6,1275.8
2017-11-07,1275.8,1283.7
2017-11-08,1283.7,1287.5
2017-11-09,1287.5,1274.2
2017-11-10,1274.2,1278.9
2017-11-13,1278.9,1282.9
2017-11-14,1282.9,1277.7
2017-11-15,1277.7,1278.2
2017-11-16,1278.2,1296.5
2017-11-17,1296.5,1275.3
2017-11-20,1275.3,1281.7
2017-11-21,1281.7,1292.2
2017-11-22,1292.2,1287.3
2017-11-23,1287.3,1287.3
2017-11-24,1287.3,1294.4
2017-11-27,1294.4,1294.9
2017-11-28,1294.9,1283.7
2017-11-29,1283.7,1274.8
2017-11-30,1274.8,1280.2
2017-12-01,1280.2,1275.5
2017-12-04,1275.5,1263.0
2017-12-05,1263.0,1264.3
2017-12-06,1264.3,1251.4
2017-12-07,1251.4,1246.5
2017-12-08,1246.5,1245.1
2017-12-11,1245.1,1239.8
2017-12-12,1239.8,1246.9
2017-12-13,1246.9,1255.3
2017-12-14,1255.3,1255.8
2017-12-15,1255.8,1263.7
2017-12-18,1263.7,1262.4
2017-12-19,1262.4,1267.8
2017-12-20,1267.8,1268.8
2017-12-21,1268.8,1277.0
2017-12-22,1277.0,1285.5
2017-12-26,1285.5,1288.3
2017-12-27,1288.3,1297.2
2017-12-28,1297.2,1309.3
2017-12-29,1309.3,1316.1
2018-01-02,1316.1,1318.5
2018-01-03,1318.5,1321.6
2018-01-04,1321.6,1322.3
2018-01-05,1322.3,1320.4
2018-01-08,1320.4,1313.7
2018-01-09,1313.7,1319.3
2018-01-10,1319.3,1322.5
2018-01-11,1322.5,1334.9
2018-01-12,1334.9,1337.1
2018-01-15,1337.1,1337.1
2018-01-16,1337.1,1339.2
2018-01-17,1339.2,1327.2
2018-01-18,1327.2,1333.1
2018-01-19,1333.1,1331.9
2018-01-22,1331.9,1336.7
2018-01-23,1336.7,1356.3
2018-01-24,1356.3,1362.9
2018-01-25,1362.9,1352.1
2018-01-26,1352.1,1340.3
2018-01-29,1340.3,1337.2
2018-01-30,1337.2,1340.4
2018-01-31,1340.4,1345.0
2018-02-01,1345.0,1334.6
2018-02-02,1334.6,1333.8
2018-02-05,1333.8,1326.9
2018-02-06,1326.9,1312.2
2018-02-07,1312.2,1316.5
2018-02-08,1316.5,1313.3
2018-02-09,1313.3,1324.0
2018-02-12,1324.0,1328.0
2018-02-13,1328.0,1355.6
2018-02-14,1355.6,1352.9
2018-02-15,1352.9,1353.7
2018-02-16,1353.7,1331.2
2018-02-19,1331.2,1328.9
2018-02-20,1328.9,1329.8
2018-02-21,1329.8,1330.4
2018-02-22,1330.4,1327.9
2018-02-23,1327.9,1330.3
2018-02-26,1330.3,1318.6
2018-02-27,1318.6,1317.9
2018-02-28,1317.9,1305.2
2018-03-01,1305.2,1323.4
2018-03-02,1323.4,1319.9
2018-03-05,1319.9,1335.2
2018-03-06,1335.2,1327.6
2018-03-07,1327.6,1321.7
2018-03-08,1321.7,1324.0
2018-03-09,1324.0,1320.8
2018-03-12,1320.8,1327.1
2018-03-13,1327.1,1325.6
2018-03-14,1325.6,1317.8
2018-03-15,1317.8,1312.3
2018-03-16,1312.3,1317.8
2018-03-19,1317.8,1311.9
2018-03-20,1311.9,1321.5
2018-03-21,1321.5,1327.4
2018-03-22,1327.4,1349.9
2018-03-23,1349.9,1355.0
2018-03-26,1355.0,1342.0
2018-03-27,1342.0,1326.9
2018-03-28,1326.9,1324.3
2018-03-29,1324.3,1343.9
2018-04-02,1343.9,1334.2
2018-04-03,1334.2,1337.1
2018-04-04,1337.1,1325.5
2018-04-05,1325.5,1333.1
2018-04-06,1333.1,1337.1
2018-04-09,1337.1,1342.9
2018-04-10,1342.9,1356.9
2018-04-11,1356.9,1338.7
2018-04-12,1338.7,1344.7
2018-04-13,1344.7,1347.5
2018-04-16,1347.5,1346.3
2018-04-17,1346.3,1350.2
2018-04-18,1350.2,1345.4
2018-04-19,1345.4,1334.9
2018-04-20,1334.9,1320.6
2018-04-23,1320.6,1329.7
2018-04-24,1329.7,1319.5
2018-04-25,1319.5,1314.6
2018-04-26,1314.6,1323.4
2018-04-27,1323.4,1319.2
2018-04-30,1319.2,1306.8
2018-05-01,1306.8,1305.6
2018-05-02,1305.6,1312.7
2018-05-03,1312.7,1314.7
2018-05-04,1314.7,1314.1
