Date,Front,Next,Asset,Sector,Carry,Returns,Carry_Z_252,Carry_Z_756,Carry_Z_1260,Carry_Z_2520,Carry_Z,Binary_Carry,Rank_Carry
2015-11-05,2.236,2.325,US 10Y,Fixed Income,0.46837780495760173,0.004041311180961182,1.675143360719015,1.675143360719015,1.675143360719015,1.675143360719015,1.675143360719015,1.0,0.900921658986175
2015-11-06,2.325,2.349,US 10Y,Fixed Income,0.12323599964947254,0.039803220035778075,0.42863589768748034,0.42863589768748034,0.42863589768748034,0.42863589768748034,0.42863589768748034,1.0,0.38632872503840243
2015-11-09,2.349,2.336,US 10Y,Fixed Income,-0.06659568852954345,0.010322580645161228,-0.25698289069958263,-0.25698289069958263,-0.25698289069958263,-0.25698289069958263,-0.25698289069958263,-1.0,-0.24577572964669736
2015-11-10,2.336,2.331,US 10Y,Fixed Income,-0.025712458948325793,-0.005534269902086164,-0.10812322909120511,-0.10812322909120511,-0.10812322909120511,-0.10812322909120511,-0.10812322909120511,-1.0,-0.11213517665130568
2015-11-11,2.331,2.315,US 10Y,Fixed Income,-0.08265207018507263,-0.0021404109589040488,-0.3143113724275502,-0.3143113724275502,-0.3143113724275502,-0.3143113724275502,-0.3143113724275502,-1.0,-0.3018433179723502
2015-11-12,2.315,2.275,US 10Y,Fixed Income,-0.2091556216234038,-0.0068640068640069,-0.7722302943256344,-0.7722302943256344,-0.7722302943256344,-0.7722302943256344,-0.7722302943256344,-1.0,-0.6244239631336406
2015-11-13,2.275,2.271,US 10Y,Fixed Income,-0.021117471353908332,-0.017278617710583144,-0.083135695905458,-0.083135695905458,-0.083135695905458,-0.083135695905458,-0.083135695905458,-1.0,-0.09677419354838712
2015-11-16,2.271,2.268,US 10Y,Fixed Income,-0.015862527094989892,-0.0017582417582417964,-0.06357291248230704,-0.06357291248230704,-0.06357291248230704,-0.06357291248230704,-0.06357291248230704,-1.0,-0.07450076804915517
2015-11-17,2.268,2.273,US 10Y,Fixed Income,0.026425908058806687,-0.0013210039630119352,0.09215054141639069,0.09215054141639069,0.09215054141639069,0.09215054141639069,0.09215054141639069,1.0,0.08064516129032251
2015-11-18,2.273,2.247,US 10Y,Fixed Income,-0.13805462000656982,0.0022045855379189128,-0.5147208423071884,-0.5147208423071884,-0.5147208423071884,-0.5147208423071884,-0.5147208423071884,-1.0,-0.4539170506912442
2015-11-19,2.247,2.264,US 10Y,Fixed Income,0.0904460056529328,-0.011438627364716347,0.3326798265895514,0.3326798265895514,0.3326798265895514,0.3326798265895514,0.3326798265895514,1.0,0.2872503840245775
